data;id_venda;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-05-22 01:00:49.144400;1742;Florianópolis;Claudia dos Santos;Tenis Adidas;Harvey Bailey;masculino;credito
2025-05-22 01:31:47.921225;1743;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Barbara Vancamp;feminino;credito
2025-05-22 03:09:46.606418;1744;Lajeado;Juliano Faccioni;Tenis NB;Sharon Rodgers;feminino;credito
2025-05-22 19:09:48.416729;1745;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Jeremy Jackson;masculino;credito
2025-05-22 20:57:47.916992;1746;Lajeado;Juliano Faccioni;Tenis Adidas;Jarvis Palmquist;masculino;pix
2025-05-22 22:44:45.236835;1747;São Paulo;Claudio Bueno;Tenis Adidas;Curt Winter;masculino;credito
2025-05-22 23:58:49.043632;1748;Caxias do Sul;Mateus Kienzle;Tenis Fila;Anna Cates;feminino;credito
2025-05-23 00:29:48.593902;1749;Porto Alegre;Rodrigo Tadewald;Tenis NB;Bonnie Smith;feminino;pix
2025-05-23 01:36:46.396269;1750;Lajeado;Juliano Faccioni;Tenis NB;Lewis Klauer;masculino;credito
2025-05-23 01:58:49.264620;1751;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Terry Boling;masculino;boleto
2025-05-23 02:37:45.653510;1752;Caxias do Sul;Mateus Kienzle;Tenis Fila;Andrea Butterfield;feminino;boleto
2025-05-23 02:57:49.743722;1753;São Paulo;Cassia Moraes;Tenis Adidas;Sheldon Padilla;masculino;credito
2025-05-23 02:58:46.079043;1754;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Joseph Mcgraw;masculino;credito
2025-05-23 19:42:48.196331;1755;Lajeado;Adriano Soares;Tenis Nike;Linda Shulte;feminino;credito
2025-05-24 00:13:48.448084;1756;Canoas;Luis Fernando;Tenis Fila;Rodger Meyer;masculino;credito
2025-05-24 01:44:49.684839;1757;Canoas;Luis Fernando;Tenis Adidas;Susie Beard;feminino;credito
2025-05-24 02:09:46.125143;1758;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Frank Burgess;masculino;credito
2025-05-24 03:03:46.607751;1759;Porto Alegre;Luiza Cherobini;Tenis NB;Celia Arndt;feminino;credito
2025-05-24 16:54:45.106855;1760;Lajeado;Juliano Faccioni;Tenis Fila;Preston Schaedler;masculino;credito
2025-05-24 21:45:45.234558;1761;Lajeado;Adriano Soares;Tenis Fila;Russell Davis;masculino;pix
2025-05-24 21:45:45.473131;1762;Florianópolis;Claudia dos Santos;Tenis NB;Charles Head;masculino;boleto
2025-05-25 00:48:47.409097;1763;Lajeado;Juliano Faccioni;Tenis Adidas;Rose Magallanes;feminino;credito
2025-05-25 01:10:47.826843;1764;Porto Alegre;Rodrigo Tadewald;Tenis NB;Marjorie Sargent;feminino;credito
2025-05-25 02:50:48.832780;1765;São Paulo;Claudio Bueno;Tenis Nike;Lawrence Davis;masculino;credito
2025-05-25 21:09:46.660375;1766;São Paulo;Claudio Bueno;Tenis Fila;Herbert Hamada;masculino;credito
2025-05-25 22:15:49.150202;1767;São Paulo;Claudio Bueno;Tenis Nike;Margaret Potolsky;feminino;credito
2025-05-25 23:01:44.982365;1768;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Stephanie Wurster;feminino;credito
2025-05-26 02:06:47.515907;1769;Lajeado;Juliano Faccioni;Tenis Adidas;Phillip Chaves;masculino;credito
2025-05-26 18:31:46.544117;1770;Lajeado;Adriano Soares;Tenis Adidas;Stephen Capps;masculino;credito
2025-05-26 18:58:49.664029;1771;Lajeado;Adriano Soares;Tenis Adidas;John Rose;masculino;credito
2025-05-26 19:40:48.673439;1772;Canoas;Carlos Henrique;Tenis Adidas;Katrina Rogers;feminino;credito
2025-05-26 20:05:46.314691;1773;Canoas;Luis Fernando;Tenis Nike;Edward Pennington;masculino;credito
2025-05-26 21:31:46.650801;1774;Canoas;Carlos Henrique;Tenis Adidas;Hollie Searle;feminino;credito
2025-05-27 01:14:49.728174;1775;Lajeado;Adriano Soares;Tenis Adidas;Timothy Grady;masculino;credito
2025-05-27 03:14:45.841610;1776;Canoas;Luis Fernando;Tenis Nike;Maria Mueller;feminino;credito
2025-05-27 17:08:45.273782;1777;Porto Alegre;Luiza Cherobini;Tenis Nike;Lorraine Ramberg;feminino;credito
2025-05-27 18:30:47.948306;1778;São Paulo;Cassia Moraes;Tenis Adidas;Carlos Jankowiak;masculino;credito
2025-05-27 18:58:45.398601;1779;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Nicholas Reilly;masculino;credito
2025-05-27 20:52:48.440401;1780;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Stanley Thomas;masculino;credito
2025-05-27 23:11:47.128321;1781;Porto Alegre;Luiza Cherobini;Tenis Nike;Gary Velazquez;masculino;boleto
2025-05-28 00:56:46.168895;1782;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Patricia Davidson;feminino;boleto
2025-05-28 01:38:46.078910;1783;Lajeado;Juliano Faccioni;Tenis Adidas;Daniel Greene;masculino;credito
2025-05-28 17:04:46.110151;1784;Lajeado;Juliano Faccioni;Tenis NB;Brian Gaudet;masculino;credito
2025-05-28 17:16:45.398478;1785;Canoas;Carlos Henrique;Tenis NB;Jacob Mcdonald;masculino;credito
2025-05-28 17:45:48.840541;1786;São Paulo;Claudio Bueno;Tenis Fila;Jonelle Hutchinson;feminino;credito
2025-05-28 19:51:47.765712;1787;Florianópolis;Claudia dos Santos;Tenis Nike;John Dabney;masculino;credito
2025-05-28 22:27:47.387488;1788;Caxias do Sul;Mateus Kienzle;Tenis Fila;Dennis Hines;masculino;credito
2025-05-29 01:45:45.997427;1789;Florianópolis;Claudia dos Santos;Tenis Nike;Norris Wolfe;masculino;pix
2025-05-29 18:16:47.594218;1790;Porto Alegre;Rodrigo Tadewald;Tenis NB;Elizabeth Anderson;feminino;pix
2025-05-29 20:00:48.852166;1791;Florianópolis;Mario Sérgio;Tenis Adidas;Martha Hollendonner;feminino;credito
2025-05-29 20:19:49.582885;1792;Florianópolis;Mario Sérgio;Tenis Adidas;Herminia Harrison;feminino;credito
2025-05-29 21:38:46.573228;1793;Canoas;Carlos Henrique;Tenis Fila;Bobbie Kukauskas;feminino;credito
2025-05-30 00:18:46.011232;1794;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Leroy Harris;masculino;credito
2025-05-30 01:47:48.496576;1795;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;Curtis Buckner;masculino;credito
2025-05-30 02:24:45.338093;1796;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Tommie Donohue;masculino;credito
2025-05-30 17:57:49.078902;1797;Canoas;Luis Fernando;Tenis Nike;Harry Riggle;masculino;credito
2025-05-30 18:03:47.365600;1798;Porto Alegre;Luiza Cherobini;Tenis Fila;Sandra Nitcher;feminino;boleto
2025-05-30 18:46:45.120259;1799;Canoas;Luis Fernando;Tenis Fila;Gregory Thomas;masculino;credito
2025-05-30 20:58:49.068565;1800;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Pamela Avery;feminino;credito
2025-05-30 22:08:46.055289;1801;São Paulo;Cassia Moraes;Tenis NB;Gina Day;feminino;boleto
2025-05-30 22:21:49.233357;1802;Florianópolis;Claudia dos Santos;Tenis Adidas;Constance Burton;feminino;credito
2025-05-30 23:20:47.743671;1803;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Frank Seng;masculino;credito
2025-05-30 23:34:46.093624;1804;São Paulo;Cassia Moraes;Tenis Fila;Teresa Haase;feminino;credito
2025-05-31 01:41:49.045059;1805;Lajeado;Adriano Soares;Tenis Fila;Perry Ballard;masculino;boleto
2025-05-31 17:21:46.856114;1806;São Paulo;Claudio Bueno;Tenis Nike;Thomas Rogers;masculino;credito
2025-05-31 17:48:48.588753;1807;Canoas;Luis Fernando;Tenis Fila;Diane Burnett;feminino;credito
2025-05-31 18:34:48.556060;1808;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Patricia Medrano;feminino;boleto
2025-05-31 18:54:49.042958;1809;Caxias do Sul;Mateus Kienzle;Tenis NB;Jackie Barnett;feminino;pix
2025-05-31 22:31:45.300621;1810;Lajeado;Adriano Soares;Tenis Fila;Kimberly Gunther;feminino;credito
2025-05-31 22:53:49.360522;1811;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Ernest Nielsen;masculino;credito
2025-06-01 17:10:48.452903;1812;Lajeado;Adriano Soares;Tenis Adidas;Jonathan Carter;masculino;credito
2025-06-01 18:28:49.296305;1813;Canoas;Luis Fernando;Tenis Adidas;Deborah Gephart;feminino;credito
2025-06-01 19:25:48.292842;1814;Caxias do Sul;Mateus Kienzle;Tenis NB;Natasha Roland;feminino;credito
2025-06-01 20:21:47.042800;1815;São Paulo;Claudio Bueno;Tenis Adidas;Therese Morrow;feminino;credito
2025-06-01 21:02:49.069734;1816;Lajeado;Adriano Soares;Tenis NB;Alex Grumet;masculino;credito
2025-06-01 23:49:48.740964;1817;São Paulo;Cassia Moraes;Tenis Adidas;Clarence Doiron;masculino;credito
2025-06-02 00:53:46.777125;1818;São Paulo;Cassia Moraes;Tenis Nike;Gloria Bostian;feminino;credito
2025-06-02 00:55:46.857896;1819;Caxias do Sul;Mateus Kienzle;Tenis Fila;Josephine Stone;feminino;pix
2025-06-02 16:19:48.931976;1820;Porto Alegre;Luiza Cherobini;Tenis NB;Sally Williams;feminino;pix
2025-06-02 17:35:49.108675;1821;Canoas;Luis Fernando;Tenis NB;Jared Battle;masculino;credito
2025-06-02 18:59:46.064870;1822;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;James George;masculino;credito
2025-06-02 19:08:49.212575;1823;Florianópolis;Mario Sérgio;Tenis Adidas;Athena Aiken;feminino;credito
2025-06-02 19:29:47.751448;1824;Canoas;Carlos Henrique;Tenis NB;Richard Smith;masculino;credito
2025-06-02 21:49:46.572884;1825;Caxias do Sul;Mateus Kienzle;Tenis Fila;Myrna Bennett;feminino;credito
2025-06-02 22:06:47.834732;1826;Porto Alegre;Luiza Cherobini;Tenis Adidas;Amanda Russell;feminino;credito
2025-06-03 00:32:45.915474;1827;São Paulo;Claudio Bueno;Tenis Fila;Gary Francis;masculino;credito
2025-06-03 00:37:48.219821;1828;Canoas;Carlos Henrique;Tenis Fila;Carlos Mcconnell;masculino;credito
2025-06-03 00:43:46.454642;1829;Porto Alegre;Rodrigo Tadewald;Tenis NB;Vincent Ager;masculino;credito
2025-06-03 19:22:47.097454;1830;Lajeado;Juliano Faccioni;Tenis Adidas;Perry Millerd;masculino;boleto
2025-06-03 23:27:45.058728;1831;Lajeado;Adriano Soares;Tenis Nike;Robert Davenport;masculino;credito
2025-06-04 00:13:46.939301;1832;Florianópolis;Claudia dos Santos;Tenis NB;Agnes Cambron;feminino;credito
2025-06-04 02:21:47.527758;1833;Canoas;Luis Fernando;Tenis NB;Judy Vandemark;feminino;credito
2025-06-04 03:16:48.815880;1834;São Paulo;Cassia Moraes;Tenis Nike;Ronald Rogers;masculino;credito
2025-06-04 20:24:46.318513;1835;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Mark Mclawhorn;masculino;boleto
2025-06-04 20:27:48.153918;1836;Lajeado;Juliano Faccioni;Tenis Adidas;Larry Johnstonbaugh;masculino;credito
2025-06-04 22:49:45.542335;1837;Canoas;Luis Fernando;Tenis NB;Beulah Anderson;feminino;credito
2025-06-04 23:22:45.264110;1838;Caxias do Sul;Mateus Kienzle;Tenis NB;Joshua Southerland;masculino;boleto
2025-06-04 23:50:45.842193;1839;Porto Alegre;Luiza Cherobini;Tenis Adidas;Jonathan Winters;masculino;credito
2025-06-05 00:23:47.019446;1840;Canoas;Carlos Henrique;Tenis Nike;Linda Becker;feminino;credito
2025-06-05 00:40:45.449359;1841;Porto Alegre;Luiza Cherobini;Tenis Adidas;Matthew Oliver;masculino;credito
2025-06-05 01:56:46.122012;1842;Florianópolis;Claudia dos Santos;Tenis Fila;Gloria Arnold;feminino;credito
2025-06-05 02:58:46.065336;1843;Caxias do Sul;Mateus Kienzle;Tenis Nike;Isaac Campbell;masculino;pix
2025-06-05 16:34:48.900036;1844;Porto Alegre;Luiza Cherobini;Tenis Fila;Maria Terry;feminino;credito
2025-06-05 17:16:49.525619;1845;Florianópolis;Claudia dos Santos;Tenis Nike;Ernest Goodman;masculino;credito
2025-06-05 18:08:46.032797;1846;Florianópolis;Claudia dos Santos;Tenis NB;Renee Johnson;feminino;credito
2025-06-05 20:29:46.847274;1847;Florianópolis;Mario Sérgio;Tenis NB;Graciela Sloan;feminino;credito
2025-06-05 21:15:45.063753;1848;Porto Alegre;Luiza Cherobini;Tenis Adidas;Monica Weitzman;feminino;credito
2025-06-05 23:43:48.555919;1849;Lajeado;Adriano Soares;Tenis Adidas;James Patterson;masculino;credito
2025-06-06 01:38:47.547144;1850;Canoas;Luis Fernando;Tenis Nike;James Keith;masculino;credito
2025-06-06 02:29:49.630504;1851;Caxias do Sul;Mateus Kienzle;Tenis Nike;Henry Beauregard;masculino;pix
2025-06-07 02:10:46.607638;1852;Lajeado;Juliano Faccioni;Tenis Fila;Jonathan Arnold;masculino;credito
2025-06-07 02:36:46.011343;1853;Porto Alegre;Luiza Cherobini;Tenis NB;Erin Ansel;feminino;boleto
2025-06-07 02:57:48.871959;1854;Lajeado;Adriano Soares;Tenis NB;Sheila Mccoy;feminino;pix
2025-06-07 16:42:49.557769;1855;Florianópolis;Mario Sérgio;Tenis Nike;Marilyn Mendoza;feminino;credito
2025-06-07 18:25:46.606180;1856;Porto Alegre;Rodrigo Tadewald;Tenis NB;David Singleton;masculino;credito
2025-06-07 21:49:45.444750;1857;Florianópolis;Mario Sérgio;Tenis Nike;Kim Dalton;feminino;credito
2025-06-08 01:18:47.878088;1858;Porto Alegre;Luiza Cherobini;Tenis Adidas;Robin Fortner;masculino;credito
2025-06-08 03:12:45.302453;1859;Florianópolis;Claudia dos Santos;Tenis Fila;Robert Coletti;masculino;credito
2025-06-08 03:16:48.332630;1860;Caxias do Sul;Mateus Kienzle;Tenis NB;Jeanne Lund;feminino;credito
2025-06-08 16:51:48.676098;1861;Caxias do Sul;Mateus Kienzle;Tenis Fila;Richard Teixeira;masculino;credito
2025-06-08 17:19:48.836389;1862;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Kelley Eiland;feminino;credito
2025-06-08 19:51:46.858500;1863;Canoas;Carlos Henrique;Tenis Nike;Rebecca Winnett;feminino;credito
2025-06-08 20:02:48.711789;1864;Canoas;Luis Fernando;Tenis Fila;Jennifer Phillips;feminino;credito
2025-06-08 20:49:45.097406;1865;Canoas;Luis Fernando;Tenis NB;Maxine Bacot;feminino;credito
2025-06-08 21:00:48.361395;1866;São Paulo;Cassia Moraes;Tenis Nike;Richard Sanchez;masculino;credito
2025-06-08 21:12:47.551811;1867;Caxias do Sul;Mateus Kienzle;Tenis Fila;Margie Anderson;feminino;credito
2025-06-08 21:21:46.088184;1868;Florianópolis;Claudia dos Santos;Tenis Adidas;Rita Mesta;feminino;credito
2025-06-08 21:56:49.746285;1869;Porto Alegre;Luiza Cherobini;Tenis NB;Georgia Ricker;feminino;credito
2025-06-08 22:42:49.582739;1870;Porto Alegre;Rodrigo Tadewald;Tenis NB;Antonio Gutierrez;masculino;credito
2025-06-09 00:38:48.652095;1871;Caxias do Sul;Rodrigo Vanzeloti;Tenis Nike;Shenita Hammons;feminino;credito
2025-06-09 03:04:47.208123;1872;São Paulo;Claudio Bueno;Tenis NB;Ray Hitt;masculino;credito
2025-06-09 16:32:49.368281;1873;Florianópolis;Mario Sérgio;Tenis Fila;Leonard Abreu;masculino;credito
2025-06-09 20:52:47.203535;1874;Porto Alegre;Luiza Cherobini;Tenis Nike;Travis Rutan;masculino;pix
2025-06-09 23:20:47.957082;1875;Porto Alegre;Rodrigo Tadewald;Tenis Adidas;Barbara Johnson;feminino;boleto
2025-06-10 00:37:49.045317;1876;Porto Alegre;Rodrigo Tadewald;Tenis NB;Martha Heald;feminino;credito
2025-06-10 02:12:49.003268;1877;São Paulo;Cassia Moraes;Tenis Adidas;Diane Castillo;feminino;boleto
2025-06-10 19:19:45.894344;1878;São Paulo;Cassia Moraes;Tenis Adidas;Amanda Dake;feminino;credito
2025-06-10 20:31:49.003421;1879;São Paulo;Claudio Bueno;Tenis NB;Janet Lane;feminino;credito
2025-06-10 20:37:49.367483;1880;Canoas;Luis Fernando;Tenis Nike;Candice Mark;feminino;credito
2025-06-10 21:18:46.022319;1881;Canoas;Luis Fernando;Tenis Nike;Nellie Spice;feminino;credito
2025-06-10 22:34:47.966700;1882;São Paulo;Cassia Moraes;Tenis Nike;Edward Pauley;masculino;boleto
2025-06-10 23:30:44.964254;1883;Canoas;Luis Fernando;Tenis Nike;Nathaniel Perry;masculino;credito
2025-06-11 01:39:45.890865;1884;Canoas;Carlos Henrique;Tenis Fila;Eric Wadsworth;masculino;credito
2025-06-11 02:05:47.691901;1885;São Paulo;Cassia Moraes;Tenis Adidas;Edward Ahart;masculino;credito
2025-06-11 17:33:47.392203;1886;Florianópolis;Claudia dos Santos;Tenis Fila;Rita Warner;feminino;credito
2025-06-11 21:13:46.124504;1887;São Paulo;Claudio Bueno;Tenis NB;Reva Adkins;feminino;credito
2025-06-11 21:18:49.725423;1888;Florianópolis;Claudia dos Santos;Tenis NB;Sylvia Hunsicker;feminino;credito
2025-06-12 00:41:45.604566;1889;Caxias do Sul;Rodrigo Vanzeloti;Tenis Fila;James Garcia;masculino;credito
2025-06-12 16:51:47.595074;1890;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Daniel Fadden;masculino;pix
2025-06-12 17:24:49.165760;1891;Porto Alegre;Rodrigo Tadewald;Tenis Nike;Myriam Tabor;feminino;credito
2025-06-12 19:32:48.712912;1892;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Lisa Beaudreault;feminino;pix
2025-06-12 19:57:46.381686;1893;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Lula Stelmack;feminino;credito
2025-06-12 21:36:48.987362;1894;Florianópolis;Claudia dos Santos;Tenis Nike;Bradley Dana;masculino;boleto
2025-06-12 23:31:47.584194;1895;Florianópolis;Mario Sérgio;Tenis Nike;Travis Boeding;masculino;credito
2025-06-13 01:40:46.649513;1896;Canoas;Carlos Henrique;Tenis NB;John Banks;masculino;credito
2025-06-13 02:26:44.961748;1897;São Paulo;Claudio Bueno;Tenis Nike;Johnny Logue;masculino;pix
2025-06-13 03:11:46.760712;1898;Lajeado;Adriano Soares;Tenis Fila;Henry Stevenson;masculino;credito
2025-06-13 16:18:46.096141;1899;Porto Alegre;Luiza Cherobini;Tenis Adidas;Beverly Young;feminino;pix
2025-06-13 20:13:48.815609;1900;Florianópolis;Claudia dos Santos;Tenis NB;Robert Mcgowan;masculino;credito
2025-06-13 20:52:45.993713;1901;Canoas;Carlos Henrique;Tenis Nike;Delores Black;feminino;boleto
2025-06-13 22:55:49.662255;1902;Caxias do Sul;Mateus Kienzle;Tenis Nike;David Reynolds;masculino;boleto
2025-06-14 00:09:46.928567;1903;São Paulo;Claudio Bueno;Tenis Adidas;David Autry;masculino;credito
2025-06-14 02:16:46.857603;1904;São Paulo;Claudio Bueno;Tenis Adidas;Meredith Sherman;feminino;credito
2025-06-14 16:22:49.611412;1905;São Paulo;Cassia Moraes;Tenis Fila;Joan Westmoreland;feminino;credito
2025-06-14 18:35:46.122254;1906;Caxias do Sul;Mateus Kienzle;Tenis Adidas;Hazel Bane;feminino;credito
2025-06-14 19:47:45.879463;1907;Florianópolis;Mario Sérgio;Tenis NB;Kimberly Barette;feminino;credito
2025-06-14 19:58:48.726865;1908;Canoas;Luis Fernando;Tenis NB;Samuel Stillwell;masculino;credito
2025-06-14 22:07:48.387003;1909;Florianópolis;Mario Sérgio;Tenis Adidas;Kimberly So;feminino;credito
2025-06-14 22:40:45.473421;1910;São Paulo;Cassia Moraes;Tenis Fila;Carrie Buford;feminino;credito
2025-06-15 01:05:47.816911;1911;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Karen Jones;feminino;credito
2025-06-15 01:41:46.983905;1912;Canoas;Luis Fernando;Tenis Fila;Thomas Pankey;masculino;credito
2025-06-15 02:44:47.641517;1913;Caxias do Sul;Mateus Kienzle;Tenis Fila;Floyd Alexander;masculino;credito
2025-06-15 21:45:48.415964;1914;Canoas;Carlos Henrique;Tenis Fila;Robert Motley;masculino;credito
2025-06-15 22:35:47.506421;1915;Porto Alegre;Luiza Cherobini;Tenis Adidas;Manuel Collette;masculino;credito
2025-06-15 23:32:49.334150;1916;Florianópolis;Claudia dos Santos;Tenis NB;Tim Stripling;masculino;credito
2025-06-16 01:12:48.764910;1917;Lajeado;Adriano Soares;Tenis Adidas;Bradley Momeni;masculino;credito
2025-06-16 01:41:49.517631;1918;Caxias do Sul;Mateus Kienzle;Tenis Nike;Guy Amari;masculino;credito
2025-06-16 01:58:47.208017;1919;Porto Alegre;Luiza Cherobini;Tenis Fila;Gladys Allen;feminino;credito
2025-06-16 16:29:46.078108;1920;Lajeado;Adriano Soares;Tenis NB;Steven Armstrong;masculino;credito
2025-06-16 21:25:48.334388;1921;Florianópolis;Claudia dos Santos;Tenis Nike;April Brown;feminino;credito
2025-06-16 22:21:46.189990;1922;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Rogelio Mccabe;masculino;credito
2025-06-16 22:52:48.593150;1923;Florianópolis;Mario Sérgio;Tenis Adidas;Michelle Watson;feminino;credito
2025-06-17 01:10:46.010273;1924;Lajeado;Adriano Soares;Tenis NB;Wayne Hewitt;masculino;credito
2025-06-17 03:09:49.566035;1925;Canoas;Carlos Henrique;Tenis NB;Barbara Grupe;feminino;credito
2025-06-17 17:37:49.745287;1926;Lajeado;Juliano Faccioni;Tenis NB;Edward Peterson;masculino;credito
2025-06-17 17:43:46.825767;1927;Lajeado;Juliano Faccioni;Tenis Nike;Paul Willson;masculino;credito
2025-06-17 21:04:49.376350;1928;Canoas;Carlos Henrique;Tenis Adidas;Gregory Hughes;masculino;boleto
2025-06-17 21:59:46.102361;1929;Lajeado;Adriano Soares;Tenis NB;Millicent Leisenring;feminino;credito
2025-06-17 23:14:46.273126;1930;Canoas;Luis Fernando;Tenis NB;Harold Castellanos;masculino;boleto
2025-06-17 23:16:48.723986;1931;Canoas;Luis Fernando;Tenis Nike;Luis French;masculino;credito
2025-06-17 23:48:45.603284;1932;Florianópolis;Mario Sérgio;Tenis Fila;Robert Cooley;masculino;credito
2025-06-18 01:07:49.547954;1933;Florianópolis;Claudia dos Santos;Tenis NB;Marilyn Cintron;feminino;credito
2025-06-18 01:40:47.594713;1934;Florianópolis;Claudia dos Santos;Tenis Fila;Lynette Reeves;feminino;credito
2025-06-18 01:53:47.673774;1935;Canoas;Carlos Henrique;Tenis Nike;Amy Kinsey;feminino;credito
2025-06-18 02:56:48.576986;1936;Porto Alegre;Rodrigo Tadewald;Tenis Fila;Richard Roundy;masculino;credito
2025-06-18 17:29:49.731132;1937;Porto Alegre;Luiza Cherobini;Tenis NB;Molly Mccarthy;feminino;credito
2025-06-18 19:30:47.343713;1938;Florianópolis;Mario Sérgio;Tenis Nike;Brent Scarborough;masculino;credito
2025-06-18 20:20:48.872162;1939;São Paulo;Cassia Moraes;Tenis NB;Barbara Dent;feminino;credito
2025-06-18 21:05:46.637129;1940;Canoas;Carlos Henrique;Tenis NB;Lance Marrow;masculino;credito
2025-06-18 22:19:47.986876;1941;Porto Alegre;Luiza Cherobini;Tenis Adidas;Ralph Allen;masculino;boleto
2025-06-18 22:53:47.130185;1942;São Paulo;Claudio Bueno;Tenis Fila;Linda Graff;feminino;credito
2025-06-18 23:02:49.501136;1943;Florianópolis;Claudia dos Santos;Tenis Adidas;Nick Gafford;masculino;boleto
2025-06-19 00:48:48.937803;1944;Lajeado;Juliano Faccioni;Tenis Adidas;Allan Ramos;masculino;credito
2025-06-19 02:26:48.035912;1945;Canoas;Luis Fernando;Tenis Nike;Lindsay Grogan;feminino;credito
2025-06-19 02:30:47.548820;1946;Caxias do Sul;Rodrigo Vanzeloti;Tenis NB;Mary Horwitz;feminino;credito
2025-06-19 17:48:49.729324;1947;São Paulo;Cassia Moraes;Tenis Fila;Gerald Jasso;masculino;credito
2025-06-19 17:49:45.501855;1948;Florianópolis;Claudia dos Santos;Tenis Adidas;April Gardiner;feminino;boleto
2025-06-19 18:53:49.085382;1949;Caxias do Sul;Rodrigo Vanzeloti;Tenis Adidas;Teddy Buisson;masculino;credito
